origin_h3,destination_h3,time_of_day,od_flow
8860145a3dfffff,88601459d5fffff,5,1
8860145a3dfffff,88601459d5fffff,8,1
8860145a3dfffff,88601459d5fffff,21,1
8860145a3dfffff,88601459e3fffff,21,1
8860145a3dfffff,88601459e9fffff,5,1
8860145a3dfffff,88601459e9fffff,11,1
8860145a3dfffff,88601459e9fffff,15,1
8860145a3dfffff,88601459e9fffff,21,1
8860145a3dfffff,8860145a03fffff,9,1
8860145a3dfffff,8860145a0dfffff,4,2
8860145a3dfffff,8860145a0dfffff,10,2
8860145a3dfffff,8860145a0dfffff,11,1
8860145a3dfffff,8860145a17fffff,17,1
8860145a3dfffff,8860145a21fffff,3,1
8860145a3dfffff,8860145a21fffff,19,1
8860145a3dfffff,8860145a23fffff,5,1
8860145a3dfffff,8860145a25fffff,8,1
8860145a3dfffff,8860145a25fffff,10,1
8860145a3dfffff,8860145a27fffff,20,1
8860145a3dfffff,8860145a29fffff,10,2
8860145a3dfffff,8860145a2dfffff,21,1
8860145a3dfffff,8860145a31fffff,2,2
8860145a3dfffff,8860145a31fffff,5,1
8860145a3dfffff,8860145a31fffff,10,1
8860145a3dfffff,8860145a31fffff,15,1
8860145a3dfffff,8860145a41fffff,0,1
8860145a3dfffff,8860145a5dfffff,4,1
8860145a3dfffff,8860145a5dfffff,19,1
8860145a3dfffff,8860145a5dfffff,21,1
8860145a3dfffff,8860145a5dfffff,22,1
8860145a3dfffff,8860145a63fffff,22,1
8860145a3dfffff,8860145a67fffff,12,1
8860145a3dfffff,8860145a6bfffff,16,1
8860145a3dfffff,8860145a6dfffff,11,1
8860145a3dfffff,8860145a6dfffff,18,1
8860145a3dfffff,8860145a6dfffff,23,1
8860145a3dfffff,8860145aadfffff,0,1
8860145a3dfffff,8860145acbfffff,0,1
8860145a3dfffff,8860145acbfffff,12,1
8860145a3dfffff,8860145b05fffff,13,1
8860145a3dfffff,8860145b05fffff,19,1
8860145a3dfffff,8860145b0bfffff,5,1
8860145a3dfffff,8860145b0bfffff,6,1
8860145a3dfffff,8860145b0bfffff,14,1
8860145a3dfffff,8860145b0bfffff,16,1
8860145a3dfffff,8860145b0bfffff,17,1
8860145a3dfffff,8860145b17fffff,7,1
8860145a3dfffff,8860145b17fffff,10,1
8860145a3dfffff,8860145b17fffff,22,1
8860145a3dfffff,8860145b1bfffff,5,1
8860145a3dfffff,8860145b1dfffff,1,1
8860145a3dfffff,8860145b1dfffff,10,1
8860145a3dfffff,8860145b1dfffff,12,1
8860145a3dfffff,8860145b1dfffff,16,1
8860145a3dfffff,8860145b21fffff,18,1
8860145a3dfffff,8860145b39fffff,5,1
8860145a3dfffff,8860145b39fffff,16,1
8860145a3dfffff,8860145b41fffff,0,1
8860145a3dfffff,8860145b41fffff,3,1
8860145a3dfffff,8860145b51fffff,8,1
8860145a3dfffff,8860145b53fffff,2,1
8860145a3dfffff,8860145b53fffff,5,1
8860145a3dfffff,8860145b53fffff,6,1
8860145a3dfffff,8860145b55fffff,7,1
8860145a3dfffff,8860145b55fffff,21,1
8860145a3dfffff,8860145b59fffff,0,1
8860145a3dfffff,8860145b59fffff,9,1
8860145a3dfffff,8860145b59fffff,15,1
8860145a3dfffff,8860145b5bfffff,11,1
8860145a3dfffff,8860145b5dfffff,3,1
8860145a3dfffff,8860145b6bfffff,18,1
8860145a3dfffff,8860169647fffff,1,1
8860145a3dfffff,8860169647fffff,11,1
8860145a3dfffff,8860169647fffff,13,1
8860145a3dfffff,8860169647fffff,20,1
8860145a3dfffff,886016965dfffff,15,1
8860145a3dfffff,886016965dfffff,18,1
8860145a3dfffff,886016965dfffff,20,1
8860145a3dfffff,88601696cbfffff,6,1
8860145a3dfffff,8861892401fffff,1,1
8860145a3dfffff,8861892401fffff,14,1
8860145a3dfffff,8861892413fffff,18,1
8860145a3dfffff,8861892429fffff,1,1
8860145a3dfffff,8861892437fffff,0,1
8860145a3dfffff,8861892437fffff,7,1
8860145a3dfffff,8861892437fffff,22,1
8860145a3dfffff,886189248bfffff,0,1
8860145a3dfffff,88618924a5fffff,16,1
8860145a3dfffff,88618924adfffff,8,1
8860145a3dfffff,88618924b5fffff,9,1
8860145a3dfffff,88618924b5fffff,17,1
8860145a3dfffff,88618924b5fffff,20,1
8860145a3dfffff,88618924bbfffff,12,1
8860145a3dfffff,88618924bdfffff,0,1
8860145a3dfffff,88618924bdfffff,1,1
8860145a3dfffff,88618924bdfffff,6,1
8860145a3dfffff,88618924bdfffff,8,1
8860145a3dfffff,88618924bdfffff,13,1
8860145a3dfffff,88618924c7fffff,1,1
8860145a3dfffff,88618924c7fffff,14,1
8860145a3dfffff,88618924c7fffff,19,1
8860145a3dfffff,88618924edfffff,19,1
8860145a3dfffff,8861892513fffff,21,1
8860145a3dfffff,8861892515fffff,21,1
8860145a3dfffff,8861892529fffff,8,1
8860145a3dfffff,8861892535fffff,5,1
8860145a3dfffff,8861892535fffff,17,1
8860145a3dfffff,8861892535fffff,21,1
8860145a3dfffff,8861892537fffff,13,1
8860145a3dfffff,886189255bfffff,2,1
8860145a3dfffff,886189255bfffff,3,1
8860145a3dfffff,886189256bfffff,4,1
8860145a3dfffff,886189256bfffff,9,1
8860145a3dfffff,8861892589fffff,11,1
8860145a3dfffff,8861892589fffff,14,1
8860145a3dfffff,886189258bfffff,15,1
8860145a3dfffff,8861892593fffff,6,1
8860145a3dfffff,8861892595fffff,8,1
8860145a3dfffff,8861892595fffff,16,1
8860145a3dfffff,88618925a1fffff,2,1
8860145a3dfffff,88618925abfffff,2,1
8860145a3dfffff,88618925abfffff,10,1
8860145a3dfffff,88618925abfffff,22,1
8860145a3dfffff,88618925abfffff,23,1
8860145a3dfffff,88618925b5fffff,22,1
8860145a3dfffff,88618925cbfffff,18,1
8860145a3dfffff,88618925d1fffff,20,1
8860145a3dfffff,88618925d5fffff,6,1
8860145a3dfffff,88618925d5fffff,14,2
8860145a3dfffff,88618925e9fffff,5,1
8860145a3dfffff,88618925ebfffff,4,1
8860145a3dfffff,8861892c03fffff,3,1
8860145a3dfffff,8861892c03fffff,10,1
8860145a3dfffff,8861892c03fffff,19,1
8860145a3dfffff,8861892c5bfffff,9,1
8860145a3dfffff,8861892c5bfffff,15,1
8860145a3dfffff,8861892c8bfffff,3,1
8860145a3dfffff,8861892c8bfffff,7,1
8860145a3dfffff,8861892c91fffff,0,1
8860145a3dfffff,8861892c93fffff,4,1
8860145a3dfffff,8861892c93fffff,19,1
8860145a3dfffff,8861892ca5fffff,17,1
8860145a3dfffff,8861892cabfffff,1,1
8860145a3dfffff,8861892cc7fffff,14,1
8860145a3dfffff,8861892cc9fffff,1,1
8860145a3dfffff,8861892cd1fffff,15,1
8860145a3dfffff,8861892cd3fffff,5,1
8860145a3dfffff,8861892cd3fffff,21,1
8860145a3dfffff,8861892cd5fffff,10,1
8860145a3dfffff,8861892cd7fffff,19,1
8860145a3dfffff,8861892cd7fffff,22,1
8860145a3dfffff,8861892cd9fffff,15,1
8860145a3dfffff,8861892cdbfffff,10,1
8860145a3dfffff,8861892ce1fffff,9,1
8860145a3dfffff,8861892e07fffff,14,1
8860145a3dfffff,8861892e07fffff,22,1
8860145a3dfffff,8861892e19fffff,11,1
8860145a3dfffff,8861892e19fffff,22,2
8860145a3dfffff,8861892e1dfffff,8,1
8860145a3dfffff,8861892e31fffff,6,1
8860145a3dfffff,8861892e31fffff,7,2
8860145a3dfffff,8861892e31fffff,14,1
8860145a3dfffff,8861892e33fffff,1,1
8860145a3dfffff,8861892e81fffff,15,1
8860145a3dfffff,8861892e81fffff,22,1
8860145a3dfffff,8861892e87fffff,6,1
8860145a3dfffff,8861892e87fffff,11,1
8860145a3dfffff,8861892e87fffff,18,1
8860145a3dfffff,8861892e87fffff,23,1
8860145a3dfffff,8861892e97fffff,12,1
8860145a3dfffff,8861892e97fffff,18,1
8860145a3dfffff,8861892e97fffff,22,1
8860145a3dfffff,8861892e99fffff,9,1
8860145a3dfffff,8861892ea1fffff,23,1
8860145a3dfffff,8861892ea7fffff,10,1
8860145a3dfffff,8861892eabfffff,6,1
8860145a3dfffff,8861892eb5fffff,9,1
8860145a3dfffff,8861892eb7fffff,0,1
8860145a3dfffff,8861892eb7fffff,2,1
8860145a3dfffff,8861892eb7fffff,10,1
8860145a3dfffff,8861892eb7fffff,14,1
8860145a3dfffff,8861892eb7fffff,16,1
8860145a3dfffff,8861892eb7fffff,19,1
8860145a3dfffff,8861892eb7fffff,23,2
8860145a3dfffff,8861892ebdfffff,0,1
8860145a3dfffff,8861892ebdfffff,1,1
8860145a3dfffff,8861892ebdfffff,16,1
8860145a3dfffff,8861892ebdfffff,17,1
8860145a3dfffff,8861892ebdfffff,22,1
8860145a3dfffff,8861892ec5fffff,1,2
8860145a3dfffff,8861892ec5fffff,5,1
8860145a3dfffff,8861892ecdfffff,7,1
8860145a3dfffff,8861892ed1fffff,1,1
8860145a3dfffff,8861892ed1fffff,22,1
8860145a3dfffff,8861892ee1fffff,1,1
8860145a3dfffff,8861892ee1fffff,20,1
8860145a41fffff,8860145125fffff,0,1
8860145a41fffff,8860145161fffff,20,1
8860145a41fffff,8860145807fffff,11,1
8860145a41fffff,8860145811fffff,6,1
8860145a41fffff,8860145811fffff,11,1
8860145a41fffff,8860145839fffff,21,1
8860145a41fffff,8860145843fffff,0,1
8860145a41fffff,8860145845fffff,1,1
8860145a41fffff,8860145845fffff,23,1
8860145a41fffff,8860145847fffff,1,1
8860145a41fffff,8860145849fffff,3,1
8860145a41fffff,886014584dfffff,6,1
8860145a41fffff,886014584dfffff,17,1
8860145a41fffff,886014585dfffff,16,1
8860145a41fffff,8860145865fffff,11,1
8860145a41fffff,8860145867fffff,13,1
8860145a41fffff,8860145869fffff,7,1
8860145a41fffff,886014586bfffff,4,1
8860145a41fffff,886014586bfffff,12,1
8860145a41fffff,88601458edfffff,3,2
8860145a41fffff,88601458edfffff,10,1
8860145a41fffff,8860145903fffff,16,1
8860145a41fffff,8860145923fffff,14,1
8860145a41fffff,8860145923fffff,20,1
8860145a41fffff,8860145925fffff,7,1
8860145a41fffff,886014593bfffff,4,1
8860145a41fffff,8860145941fffff,2,1
8860145a41fffff,8860145953fffff,9,2
8860145a41fffff,8860145953fffff,23,1
8860145a41fffff,8860145959fffff,3,1
8860145a41fffff,8860145959fffff,15,1
8860145a41fffff,886014596dfffff,7,1
8860145a41fffff,88601459c5fffff,17,1
8860145a41fffff,88601459c9fffff,22,1
8860145a41fffff,88601459d5fffff,13,1
8860145a41fffff,88601459e9fffff,20,1
8860145a41fffff,8860145a05fffff,2,1
8860145a41fffff,8860145a05fffff,9,1
8860145a41fffff,8860145a05fffff,17,1
8860145a41fffff,8860145a0dfffff,7,1
8860145a41fffff,8860145a0dfffff,14,1
8860145a41fffff,8860145a17fffff,14,1
8860145a41fffff,8860145a23fffff,3,1
8860145a41fffff,8860145a25fffff,14,1
8860145a41fffff,8860145a25fffff,17,1
8860145a41fffff,8860145a27fffff,8,1
8860145a41fffff,8860145a27fffff,18,1
8860145a41fffff,8860145a29fffff,4,1
8860145a41fffff,8860145a29fffff,6,1
8860145a41fffff,8860145a29fffff,15,1
8860145a41fffff,8860145a2bfffff,1,1
8860145a41fffff,8860145a2bfffff,5,1
8860145a41fffff,8860145a2bfffff,6,1
8860145a41fffff,8860145a2dfffff,3,1
8860145a41fffff,8860145a3dfffff,1,1
8860145a41fffff,8860145a41fffff,17,1
8860145a41fffff,8860145a49fffff,18,1
8860145a41fffff,8860145a55fffff,5,1
8860145a41fffff,8860145a55fffff,7,1
8860145a41fffff,8860145a59fffff,12,1
8860145a41fffff,8860145a63fffff,20,1
8860145a41fffff,8860145a6bfffff,12,1
8860145a41fffff,8860145a6dfffff,11,1
8860145a41fffff,8860145a6dfffff,12,1
8860145a41fffff,8860145a6dfffff,21,1
8860145a41fffff,8860145a8dfffff,3,1
8860145a41fffff,8860145a8dfffff,18,1
8860145a41fffff,8860145aa3fffff,12,1
8860145a41fffff,8860145acbfffff,18,1
8860145a41fffff,8860145acbfffff,19,1
8860145a41fffff,8860145acbfffff,21,1
8860145a41fffff,8860145b05fffff,10,1
8860145a41fffff,8860145b0bfffff,16,1
8860145a41fffff,8860145b11fffff,22,1
8860145a41fffff,8860145b1bfffff,1,1
8860145a41fffff,8860145b1bfffff,19,1
8860145a41fffff,8860145b1dfffff,6,1
8860145a41fffff,8860145b1dfffff,13,1
8860145a41fffff,8860145b1dfffff,18,1
8860145a41fffff,8860145b1dfffff,21,1
8860145a41fffff,8860145b21fffff,15,1
8860145a41fffff,8860145b21fffff,16,1
8860145a41fffff,8860145b33fffff,2,1
8860145a41fffff,8860145b3dfffff,3,1
8860145a41fffff,8860145b3dfffff,22,1
8860145a41fffff,8860145b41fffff,15,1
8860145a41fffff,8860145b41fffff,18,1
8860145a41fffff,8860145b51fffff,15,2
8860145a41fffff,8860145b53fffff,1,1
8860145a41fffff,8860145b53fffff,16,1
8860145a41fffff,8860145b53fffff,20,1
8860145a41fffff,8860145b59fffff,17,1
8860145a41fffff,8860145b5bfffff,12,1
8860145a41fffff,8860145b5bfffff,13,1
8860145a41fffff,8860145b5bfffff,20,1
8860145a41fffff,8860145b5dfffff,2,1
8860145a41fffff,8860145b5dfffff,11,1
8860145a41fffff,8860145b65fffff,21,1
8860145a41fffff,8860169647fffff,7,1
8860145a41fffff,88601696cbfffff,3,1
8860145a41fffff,8861892401fffff,6,1
8860145a41fffff,8861892401fffff,14,1
8860145a41fffff,8861892413fffff,0,1
8860145a41fffff,8861892413fffff,5,1
8860145a41fffff,8861892437fffff,19,1
8860145a41fffff,8861892485fffff,15,1
8860145a41fffff,886189248bfffff,5,1
8860145a41fffff,886189248bfffff,10,1
8860145a41fffff,886189248bfffff,14,1
8860145a41fffff,88618924adfffff,12,1
8860145a41fffff,88618924b5fffff,14,1
8860145a41fffff,88618924bbfffff,14,1
8860145a41fffff,88618924bdfffff,3,1
8860145a41fffff,88618924bdfffff,14,1
8860145a41fffff,88618924c7fffff,14,1
8860145a41fffff,88618924e3fffff,2,1
8860145a41fffff,8861892513fffff,5,1
8860145a41fffff,8861892515fffff,19,1
8860145a41fffff,8861892535fffff,21,1
8860145a41fffff,8861892581fffff,2,2
8860145a41fffff,8861892587fffff,20,1
8860145a41fffff,886189258bfffff,0,1
8860145a41fffff,8861892593fffff,15,1
8860145a41fffff,8861892593fffff,21,1
8860145a41fffff,8861892595fffff,5,1
8860145a41fffff,8861892595fffff,7,1
8860145a41fffff,8861892595fffff,22,1
8860145a41fffff,88618925a1fffff,9,1
8860145a41fffff,88618925abfffff,23,1
8860145a41fffff,88618925cbfffff,8,1
8860145a41fffff,88618925d1fffff,10,1
8860145a41fffff,88618925d1fffff,13,1
8860145a41fffff,88618925d7fffff,15,1
8860145a41fffff,88618925dbfffff,9,1
8860145a41fffff,88618925dbfffff,10,1
8860145a41fffff,8861892c03fffff,10,1
8860145a41fffff,8861892c13fffff,13,1
8860145a41fffff,8861892c5bfffff,9,1
8860145a41fffff,8861892c5bfffff,14,1
8860145a41fffff,8861892c83fffff,4,1
8860145a41fffff,8861892c8bfffff,12,1
8860145a41fffff,8861892c91fffff,13,1
8860145a41fffff,8861892c93fffff,0,1
8860145a41fffff,8861892ca5fffff,1,1
8860145a41fffff,8861892ca5fffff,11,1
8860145a41fffff,8861892ca5fffff,14,1
8860145a41fffff,8861892cc7fffff,10,1
8860145a41fffff,8861892cc9fffff,8,1
8860145a41fffff,8861892cd1fffff,1,1
8860145a41fffff,8861892cd1fffff,9,1
8860145a41fffff,8861892cd1fffff,17,1
8860145a41fffff,8861892cd3fffff,19,1
8860145a41fffff,8861892cd5fffff,12,1
8860145a41fffff,8861892cd7fffff,2,1
8860145a41fffff,8861892cd9fffff,1,1
8860145a41fffff,8861892cd9fffff,5,1
8860145a41fffff,8861892cd9fffff,23,1
8860145a41fffff,8861892cdbfffff,4,1
8860145a41fffff,8861892cddfffff,1,1
8860145a41fffff,8861892cddfffff,20,1
8860145a41fffff,8861892ce1fffff,6,1
8860145a41fffff,8861892ce1fffff,7,1
8860145a41fffff,8861892e07fffff,23,1
8860145a41fffff,8861892e1dfffff,21,1
8860145a41fffff,8861892e31fffff,1,1
8860145a41fffff,8861892e31fffff,14,1
8860145a41fffff,8861892e31fffff,22,1
8860145a41fffff,8861892e81fffff,15,1
8860145a41fffff,8861892e81fffff,22,1
8860145a41fffff,8861892e87fffff,4,1
8860145a41fffff,8861892e91fffff,0,1
8860145a41fffff,8861892e97fffff,2,1
8860145a41fffff,8861892e97fffff,4,1
8860145a41fffff,8861892ea1fffff,2,1
8860145a41fffff,8861892eabfffff,16,2
8860145a41fffff,8861892eb1fffff,14,1
8860145a41fffff,8861892eb3fffff,16,1
8860145a41fffff,8861892eb7fffff,12,1
8860145a41fffff,8861892ebdfffff,7,1
8860145a41fffff,8861892ec3fffff,1,1
8860145a41fffff,8861892ec5fffff,3,1
8860145a41fffff,8861892ec5fffff,7,1
8860145a41fffff,8861892ec5fffff,23,1
8860145a41fffff,8861892ecdfffff,16,1
8860145a41fffff,8861892ecdfffff,19,1
8860145a41fffff,8861892ee1fffff,11,1
8860145a41fffff,8861892ee1fffff,20,1
8860145a45fffff,8860145161fffff,7,1
8860145a45fffff,8860145161fffff,16,1
8860145a45fffff,8860145807fffff,12,1
8860145a45fffff,8860145809fffff,19,1
8860145a45fffff,8860145809fffff,20,1
8860145a45fffff,886014581dfffff,8,1
8860145a45fffff,886014581dfffff,22,1
8860145a45fffff,8860145827fffff,17,1
8860145a45fffff,8860145827fffff,19,1
8860145a45fffff,8860145839fffff,15,1
8860145a45fffff,8860145839fffff,21,1
8860145a45fffff,8860145843fffff,3,1
8860145a45fffff,8860145843fffff,23,1
8860145a45fffff,8860145847fffff,14,1
8860145a45fffff,8860145849fffff,19,1
8860145a45fffff,8860145849fffff,20,1
8860145a45fffff,886014584dfffff,12,1
8860145a45fffff,886014584dfffff,23,1
8860145a45fffff,886014585dfffff,23,1
8860145a45fffff,8860145861fffff,1,1
8860145a45fffff,8860145861fffff,5,1
8860145a45fffff,8860145861fffff,10,1
8860145a45fffff,8860145865fffff,16,1
8860145a45fffff,886014586bfffff,7,1
8860145a45fffff,886014586bfffff,20,1
8860145a45fffff,88601458edfffff,7,1
8860145a45fffff,88601458edfffff,19,1
8860145a45fffff,8860145903fffff,6,2
8860145a45fffff,8860145903fffff,11,2
8860145a45fffff,8860145903fffff,21,1
8860145a45fffff,8860145903fffff,23,1
8860145a45fffff,8860145909fffff,1,1
8860145a45fffff,8860145923fffff,10,1
8860145a45fffff,8860145923fffff,13,1
8860145a45fffff,8860145925fffff,19,1
8860145a45fffff,886014593bfffff,8,1
8860145a45fffff,886014594bfffff,23,1
8860145a45fffff,8860145953fffff,9,1
8860145a45fffff,8860145953fffff,14,1
8860145a45fffff,8860145957fffff,4,1
8860145a45fffff,8860145957fffff,20,1
8860145a45fffff,8860145959fffff,4,1
8860145a45fffff,886014596dfffff,22,1
8860145a45fffff,88601459c5fffff,6,1
8860145a45fffff,88601459c5fffff,11,1
8860145a45fffff,88601459c5fffff,16,1
8860145a45fffff,88601459d5fffff,9,1
8860145a45fffff,88601459d5fffff,12,1
8860145a45fffff,88601459e3fffff,8,1
8860145a45fffff,88601459e3fffff,13,1
8860145a45fffff,8860145a09fffff,3,1
8860145a45fffff,8860145a09fffff,19,1
8860145a45fffff,8860145a0dfffff,0,1
8860145a45fffff,8860145a0dfffff,15,1
8860145a45fffff,8860145a0dfffff,17,1
8860145a45fffff,8860145a0dfffff,21,1
8860145a45fffff,8860145a23fffff,2,1
8860145a45fffff,8860145a27fffff,1,1
8860145a45fffff,8860145a27fffff,11,1
8860145a45fffff,8860145a27fffff,14,2
8860145a45fffff,8860145a27fffff,15,1
8860145a45fffff,8860145a27fffff,20,2
8860145a45fffff,8860145a29fffff,1,1
8860145a45fffff,8860145a2bfffff,10,1
8860145a45fffff,8860145a31fffff,3,1
8860145a45fffff,8860145a31fffff,9,1
8860145a45fffff,8860145a31fffff,23,1
8860145a45fffff,8860145a45fffff,2,1
8860145a45fffff,8860145a49fffff,12,1
8860145a45fffff,8860145a59fffff,4,1
8860145a45fffff,8860145a5dfffff,11,1
8860145a45fffff,8860145a63fffff,7,1
8860145a45fffff,8860145a67fffff,3,1
8860145a45fffff,8860145a67fffff,13,1
8860145a45fffff,8860145a6bfffff,18,1
8860145a45fffff,8860145a6dfffff,11,1
8860145a45fffff,8860145a6dfffff,20,1
8860145a45fffff,8860145a8dfffff,5,1
8860145a45fffff,8860145a8dfffff,7,1
8860145a45fffff,8860145aa3fffff,7,1
8860145a45fffff,8860145aa3fffff,16,1
8860145a45fffff,8860145acbfffff,3,1
8860145a45fffff,8860145acbfffff,10,1
8860145a45fffff,8860145acbfffff,21,1
8860145a45fffff,8860145acbfffff,23,1
8860145a45fffff,8860145aedfffff,9,1
8860145a45fffff,8860145b01fffff,2,1
8860145a45fffff,8860145b01fffff,16,1
8860145a45fffff,8860145b0bfffff,10,1
8860145a45fffff,8860145b11fffff,12,1
8860145a45fffff,8860145b11fffff,16,1
8860145a45fffff,8860145b17fffff,9,1
8860145a45fffff,8860145b17fffff,18,1
8860145a45fffff,8860145b1bfffff,3,1
8860145a45fffff,8860145b1bfffff,12,1
8860145a45fffff,8860145b1bfffff,15,1
8860145a45fffff,8860145b1dfffff,4,1
8860145a45fffff,8860145b1dfffff,15,1
8860145a45fffff,8860145b1dfffff,19,1
8860145a45fffff,8860145b1dfffff,22,1
8860145a45fffff,8860145b21fffff,4,1
8860145a45fffff,8860145b39fffff,4,1
8860145a45fffff,8860145b39fffff,11,1
8860145a45fffff,8860145b39fffff,14,1
8860145a45fffff,8860145b39fffff,16,1
8860145a45fffff,8860145b39fffff,17,1
8860145a45fffff,8860145b3dfffff,8,1
8860145a45fffff,8860145b41fffff,5,1
8860145a45fffff,8860145b51fffff,6,1
8860145a45fffff,8860145b53fffff,2,1
8860145a45fffff,8860145b53fffff,8,1
8860145a45fffff,8860145b5bfffff,12,1
8860145a45fffff,8860145b5bfffff,19,1
8860145a45fffff,8860145b5bfffff,22,1
8860145a45fffff,8860145b5dfffff,0,1
8860145a45fffff,8860145b65fffff,12,1
8860145a45fffff,88601696cbfffff,5,1
8860145a45fffff,8861892413fffff,1,1
8860145a45fffff,8861892413fffff,20,1
8860145a45fffff,8861892429fffff,10,1
8860145a45fffff,8861892429fffff,23,1
8860145a45fffff,8861892437fffff,5,1
8860145a45fffff,886189243bfffff,5,1
8860145a45fffff,886189248bfffff,13,1
8860145a45fffff,886189248bfffff,14,1
8860145a45fffff,886189248bfffff,18,1
8860145a45fffff,88618924abfffff,9,1
8860145a45fffff,88618924abfffff,12,1
8860145a45fffff,88618924abfffff,19,1
8860145a45fffff,88618924adfffff,18,1
8860145a45fffff,88618924b5fffff,2,2
8860145a45fffff,88618924bbfffff,7,1
8860145a45fffff,88618924c7fffff,23,1
8860145a45fffff,88618924edfffff,12,1
8860145a45fffff,8861892515fffff,16,1
8860145a45fffff,8861892515fffff,18,1
8860145a45fffff,8861892535fffff,6,2
8860145a45fffff,8861892535fffff,10,1
8860145a45fffff,8861892535fffff,14,1
8860145a45fffff,8861892537fffff,1,1
8860145a45fffff,886189256bfffff,1,1
8860145a45fffff,8861892581fffff,21,1
8860145a45fffff,886189258bfffff,16,2
8860145a45fffff,8861892593fffff,6,1
8860145a45fffff,8861892595fffff,0,1
8860145a45fffff,8861892595fffff,9,1
8860145a45fffff,88618925a1fffff,15,1
8860145a45fffff,88618925a1fffff,21,1
8860145a45fffff,88618925abfffff,5,1
8860145a45fffff,88618925abfffff,14,1
8860145a45fffff,88618925abfffff,19,1
8860145a45fffff,88618925adfffff,3,1
8860145a45fffff,88618925b5fffff,1,1
8860145a45fffff,88618925cbfffff,3,1
8860145a45fffff,88618925cbfffff,12,1
8860145a45fffff,88618925cbfffff,14,1
8860145a45fffff,88618925cbfffff,16,1
8860145a45fffff,88618925d1fffff,17,1
8860145a45fffff,88618925d1fffff,21,1
8860145a45fffff,88618925d7fffff,11,1
8860145a45fffff,88618925dbfffff,23,1
8860145a45fffff,88618925e3fffff,16,1
8860145a45fffff,88618925e3fffff,21,1
8860145a45fffff,88618925e9fffff,21,1
8860145a45fffff,88618925ebfffff,11,1
8860145a45fffff,88618925ebfffff,12,1
8860145a45fffff,8861892c13fffff,23,1
8860145a45fffff,8861892c5bfffff,16,1
8860145a45fffff,8861892c5bfffff,18,1
8860145a45fffff,8861892c83fffff,3,2
8860145a45fffff,8861892c91fffff,7,1
8860145a45fffff,8861892c93fffff,11,1
8860145a45fffff,8861892c93fffff,21,1
8860145a45fffff,8861892ca5fffff,6,1
8860145a45fffff,8861892ca5fffff,22,1
8860145a45fffff,8861892cabfffff,2,1
8860145a45fffff,8861892cc9fffff,9,1
8860145a45fffff,8861892cd1fffff,18,1
8860145a45fffff,8861892cd1fffff,20,1
8860145a45fffff,8861892cd5fffff,6,1
8860145a45fffff,8861892cd5fffff,21,1
8860145a45fffff,8861892cd7fffff,11,1
8860145a45fffff,8861892cddfffff,0,1
8860145a45fffff,8861892cddfffff,23,1
8860145a45fffff,8861892ce1fffff,0,1
8860145a45fffff,8861892e07fffff,6,1
8860145a45fffff,8861892e07fffff,9,1
8860145a45fffff,8861892e07fffff,11,1
8860145a45fffff,8861892e07fffff,14,1
8860145a45fffff,8861892e19fffff,15,1
8860145a45fffff,8861892e33fffff,11,1
8860145a45fffff,8861892e91fffff,2,1
8860145a45fffff,8861892e91fffff,22,1
8860145a45fffff,8861892e97fffff,20,1
8860145a45fffff,8861892e97fffff,23,1
8860145a45fffff,8861892ea1fffff,4,1
8860145a45fffff,8861892ea7fffff,5,1
8860145a45fffff,8861892ea7fffff,19,1
8860145a45fffff,8861892eabfffff,7,1
8860145a45fffff,8861892eabfffff,9,1
8860145a45fffff,8861892eabfffff,21,1
8860145a45fffff,8861892eb1fffff,10,1
8860145a45fffff,8861892eb1fffff,17,1
8860145a45fffff,8861892eb3fffff,19,1
8860145a45fffff,8861892eb5fffff,10,1
8860145a45fffff,8861892eb5fffff,14,1
8860145a45fffff,8861892eb5fffff,21,1
8860145a45fffff,8861892eb7fffff,3,1
8860145a45fffff,8861892eb7fffff,14,1
8860145a45fffff,8861892ebdfffff,6,1
8860145a45fffff,8861892ebdfffff,16,1
