pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
7475832,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,1,3,1,5,1,560045,2,2,3,0,2,5,0,0,0,0,0,1,2,1,240,1,0,0,0,0,3,4
9020443,"KARNATAKA","BENGALURU U NORTH",1,,,"Narasipura","HUSKURU",1,3,1,5,1,562123,2,2,3,0,2,5,19,0,0,0,0,1,2,2,240,1,0,0,0,0,3,1
7825307,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,1,3,1,5,1,560022,2,2,3,0,2,18,0,0,0,0,0,1,2,1,250,1,0,0,0,0,1,3
9864594,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,1,3,1,5,5,560077,2,2,3,0,2,19,5,4,0,0,0,1,1,9,235,1,0,0,0,0,0,0
9665841,"KARNATAKA","BENGALURU U NORTH",1,,,"Shivakote","SHIVAKOTTE",2,3,1,8,5,560089,2,2,3,0,2,19,0,0,0,0,0,1,1,9,245,1,12,13,0,0,0,0
5644638,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,2,3,1,8,5,560010,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,0,0,0,0,0,0
2761456,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.12 (Shettihalli)",,,2,3,1,8,5,560015,2,2,3,0,2,19,5,4,0,0,0,1,1,9,244,1,35,17,12,15,0,0
5040485,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,2,3,1,8,5,560032,2,2,3,0,2,19,0,0,0,0,0,1,1,9,224,1,12,12,8,3,0,0
6596555,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,0,0,3,0,0,0
5574375,"KARNATAKA","BENGALURU U NORTH",1,,,"Chikkajala","CHIKKAJALA",8,3,8,10,5,562157,2,2,3,0,2,19,5,0,0,2,0,1,9,9,224,1,0,0,0,0,0,0
4577745,"KARNATAKA","BENGALURU U NORTH",1,,,"Bettahalasur","BETTAHALASOORU",6,3,1,10,5,562157,2,2,3,0,2,19,5,4,0,2,0,1,1,9,225,1,20,12,4,7,0,0
9810315,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,234,1,13,16,0,0,0,0
1121837,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,6,3,1,10,5,560073,2,2,3,0,2,19,5,4,0,2,0,1,1,9,224,1,29,29,0,0,3,1
3486500,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.106 (Dr.Raj Kumar Ward)",,,11,3,11,12,5,560091,2,2,3,0,2,19,0,0,0,0,2,1,9,9,219,2,0,0,0,0,0,0
2874644,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.95 (Subhash Nagar)",,,1,3,1,5,1,560003,2,2,3,0,2,18,0,0,0,0,0,1,2,1,250,1,0,0,0,0,2,1
4464461,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 24 (HBR Layout)",,,1,3,1,5,1,560004,2,2,3,0,2,18,0,0,0,0,0,1,2,2,228,1,0,0,0,0,2,5
4986804,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,225,1,23,16,0,0,0,0
9762865,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,5,560097,2,2,3,0,2,19,5,4,0,0,0,1,1,9,242,1,3,2,0,0,0,0
7088674,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,2,3,1,7,1,560022,2,2,3,0,2,5,19,0,0,0,0,1,2,1,226,1,1,0,0,0,0,0
9739142,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,2,3,1,8,5,560021,2,2,3,0,2,19,5,4,0,0,0,1,1,9,240,1,5,4,0,0,0,0
5964640,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 24 (HBR Layout)",,,2,3,1,8,5,560043,2,2,3,0,1,19,4,5,0,0,0,1,2,9,2,1,16,9,0,3,0,0
8542966,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.59 (Maruthi Seva Nagar)",,,6,3,1,10,5,560005,2,2,3,0,1,19,5,4,0,2,0,1,1,9,250,1,23,9,10,5,0,0
8749505,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.90 (Halsoor)",,,8,3,8,10,4,560042,2,2,3,0,1,19,0,0,0,2,0,1,9,9,222,1,0,0,0,0,0,0
9754169,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,6,3,1,10,5,560006,2,2,3,0,2,19,0,0,0,2,0,1,1,9,230,1,5,5,0,0,0,0
4458028,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.8 (Kodigehalli)",,,6,3,1,10,5,560097,2,2,3,0,2,19,0,0,0,1,0,1,1,9,227,1,21,22,23,17,0,0
3741216,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,6,3,1,10,5,560045,2,2,3,0,2,5,19,0,0,1,0,1,1,9,230,1,66,40,43,40,0,0
8220945,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 27 (Banasavadi)",,,6,3,1,10,5,560043,2,2,3,0,2,19,0,0,0,2,0,1,1,9,240,1,5,0,3,1,0,0
2934714,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.43 (Nandini Layout)",,,6,3,1,10,5,560096,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,1,6,10,2,0,0,0
1252186,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,6,3,1,10,5,560092,2,2,3,0,2,19,0,0,0,3,0,1,2,9,241,1,0,0,1,1,0,0
6436240,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 33 (Manorayana Palya)",,,8,3,8,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,9,9,241,1,0,0,0,0,0,0
9266831,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,11,3,11,12,5,560073,2,2,3,0,2,19,5,0,0,0,2,1,9,9,210,2,0,0,0,0,0,0
6230391,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,1,3,1,5,1,560064,2,2,3,0,2,5,19,0,0,0,0,1,2,1,250,1,0,0,0,0,7,2
8493964,"KARNATAKA","BENGALURU U NORTH",1,,,"Lingarajapura","SHIVAKOTTE",1,3,1,5,1,560089,2,2,3,0,2,5,0,0,0,0,0,1,2,2,249,1,0,0,0,0,3,3
3936938,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.110 (Sampangiram Nagar)",,,2,3,1,7,5,560002,2,2,3,0,2,19,0,0,0,0,0,1,1,9,235,1,16,11,0,0,0,0
1822686,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,2,3,1,8,5,562123,2,2,3,0,2,19,0,0,0,0,0,1,1,9,244,1,3,3,0,0,0,1
1916375,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560043,2,2,3,0,2,19,0,0,0,1,0,1,1,9,216,1,0,3,12,11,1,5
6964080,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.99 (Rajaji Nagar)",,,8,1,8,10,4,560010,2,2,3,0,2,5,19,4,0,2,0,1,9,9,240,1,0,0,0,0,0,0
9405119,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 39 (Chokkasandra)",,,6,3,1,10,5,560073,2,2,3,0,2,19,0,0,0,2,0,1,1,9,240,1,5,3,0,0,0,2
5407073,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,8,3,8,10,1,560079,2,2,3,0,2,5,19,0,0,2,0,1,9,9,249,1,0,0,0,0,0,0
9746332,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.49 (Lingarajapura)",,,6,3,1,10,5,560084,1,2,3,0,2,5,19,0,0,2,0,1,2,9,250,1,0,1,0,0,1,1
9765662,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,11,3,11,12,5,560079,2,2,3,0,2,19,0,0,0,0,2,1,9,9,210,2,0,0,0,0,0,0
3499960,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,3,3,1,12,5,560012,2,2,3,0,2,19,0,0,0,1,1,1,1,9,180,1,44,39,0,0,0,0
6056339,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,2,3,1,8,5,560045,2,2,3,0,2,19,5,18,0,0,0,1,1,9,224,1,0,0,0,0,0,0
5220860,"KARNATAKA","BENGALURU U NORTH",1,,,"Tharabana Halli","MEENUKUNTE",1,3,1,5,1,560090,2,2,3,0,2,5,0,0,0,0,0,1,2,1,250,1,0,0,0,0,1,0
4896557,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.96 (Okalipuram)",,,6,3,1,10,5,560021,1,2,3,0,2,19,5,4,16,0,0,1,1,9,205,1,12,3,0,0,0,0
4706687,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560091,2,2,3,0,1,5,19,4,0,2,0,1,1,9,235,1,9,12,0,0,0,0
1156086,"KARNATAKA","BENGALURU U NORTH",1,,,,,8,3,8,10,4,560045,2,2,3,0,2,5,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
8569404,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,30,22,0,3,0,0
3807054,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.80 (Hoysala Nagar)",,,8,3,8,10,3,560008,2,2,3,0,2,19,5,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
9918698,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,6,3,1,10,5,560001,2,2,3,0,2,19,0,0,0,1,0,1,1,9,231,2,61,52,8,6,0,0
8061095,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,3,3,1,12,92,560064,2,2,3,0,2,19,4,0,0,1,1,1,2,2,220,2,0,0,0,0,1,0
4870114,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,11,3,11,12,5,560024,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,2,0,0,0,0,0,0
6250676,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560097,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,9,5,1,1,0,0
4841782,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,562157,2,2,2,3,2,19,0,0,0,4,0,1,1,9,183,1,0,0,0,0,0,0
3828350,"KARNATAKA","BENGALURU U NORTH",1,,,"CHOKKANA HALLY","MARENAHALLI",2,3,1,8,5,561203,2,2,3,0,2,19,0,0,0,0,0,1,1,9,201,1,2,4,0,0,0,0
9294759,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,2,2,1,7,4,560005,2,2,3,0,1,5,19,0,0,0,0,1,2,2,234,1,0,0,0,0,0,0
8609582,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.5 (Jakkuru)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,1,0,1,1,9,244,1,25,27,0,0,0,0
9662893,"KARNATAKA","BENGALURU U NORTH",1,,,"Pillahalli","HUSKURU",6,3,1,10,5,562123,2,2,3,0,2,19,5,4,0,2,0,1,1,9,220,1,24,23,2,0,4,3
5743352,"KARNATAKA","BENGALURU U NORTH",1,,,"Singanayakanahalli","SINGANAYAKANAHALLI",6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,3,0,1,1,9,249,1,36,24,0,0,0,0
9209308,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,1,8,3,0,0,2,0
3599949,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.63 (Jaya Mahal)",,,8,3,8,10,1,560051,2,2,3,0,2,19,0,0,0,2,0,1,9,9,234,1,0,0,0,0,0,0
1515811,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.59 (Maruthi Seva Nagar)",,,8,3,8,10,4,560084,2,2,3,0,1,5,19,0,0,2,0,1,9,9,242,1,0,0,0,0,0,0
6027349,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.97 (Dayananda Nagar)",,,8,3,8,10,4,560021,2,2,3,0,2,19,0,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
8197713,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,0,0,0,0,0,0
9999905,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,6,3,1,10,5,560024,2,2,3,0,2,19,5,4,0,2,0,1,1,9,230,1,40,20,10,9,0,0
3495487,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,6,3,1,10,5,560032,2,2,3,0,2,19,5,4,0,2,0,1,1,9,245,1,10,5,0,0,4,1
1140788,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,2,3,1,8,5,560073,2,2,3,0,2,19,0,0,0,0,0,1,1,9,19,1,10,8,0,0,0,0
1578943,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,1,3,1,5,1,562162,2,2,3,0,2,5,19,0,0,0,0,1,2,2,249,1,0,0,0,0,3,1
9503244,"KARNATAKA","BENGALURU U NORTH",1,,,"Chikkajala","CHIKKAJALA",1,3,1,5,1,562149,2,2,3,0,2,5,19,0,0,0,0,1,2,1,240,1,0,0,0,0,3,1
1540937,"KARNATAKA","BENGALURU U NORTH",1,,,"Thirumenahalli","MANDURU",1,3,1,5,1,560064,2,2,3,0,2,5,4,0,0,0,0,1,2,1,250,1,0,0,0,0,8,5
6508601,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,2,3,1,8,5,560052,2,2,3,0,2,19,0,0,0,0,0,1,1,9,241,1,9,9,0,0,0,0
7017661,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,2,3,1,8,5,560045,2,2,1,3,2,19,0,0,0,0,0,1,1,9,250,1,10,9,5,3,0,0
8932579,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,2,3,1,8,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,1,9,212,1,2,6,14,12,0,0
6406044,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.101 (Kamakshipalya)",,,6,3,1,10,5,560079,2,2,3,0,2,19,5,4,0,2,0,1,1,9,230,1,24,14,11,13,0,0
9293916,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,242,1,0,0,0,0,0,0
4105976,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,3,3,1,12,5,560001,2,2,3,0,1,19,0,0,0,3,3,1,2,9,193,1,0,2,0,0,0,0
2491542,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,1,3,1,5,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,1,240,1,0,0,0,0,3,11
3136597,"KARNATAKA","BENGALURU U NORTH",1,,,"Singanayakanahalli","SINGANAYAKANAHALLI",2,3,1,8,5,560064,2,2,3,0,1,19,5,4,0,0,0,1,2,9,250,2,2,0,0,1,0,0
5196581,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,2,3,1,7,5,560045,2,2,3,0,2,19,5,4,0,0,0,1,1,9,25,1,7,7,2,3,0,0
9819631,"KARNATAKA","BENGALURU U NORTH",1,,,"Kadabagere","KADABAGERE",6,3,1,10,5,562130,2,2,3,0,2,19,5,4,0,1,0,1,1,9,250,1,17,23,10,5,0,0
5902922,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.19 (SanJayanagar)",,,6,3,1,10,5,560094,2,2,3,0,2,19,0,0,0,2,0,1,1,9,221,1,4,8,4,3,0,0
9869078,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,2,9,218,1,14,21,1,0,0,0
4963551,"KARNATAKA","BENGALURU U NORTH",1,,,"Kadabagere","KADABAGERE",8,3,8,10,1,562130,2,2,3,0,2,5,19,4,0,2,0,1,9,9,240,1,0,0,0,0,0,0
9627362,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,8,3,8,10,4,560091,2,2,3,0,2,5,0,0,0,2,0,1,9,9,245,1,0,0,0,0,0,0
1951232,"KARNATAKA","BENGALURU U NORTH",1,,,"Tharabana Halli","MEENUKUNTE",6,3,1,10,5,560090,2,2,3,0,2,19,5,4,0,1,0,1,1,9,235,2,23,12,15,10,0,0
8671985,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,8,3,8,10,5,560091,2,2,3,0,2,5,0,0,0,2,0,1,9,9,242,1,0,0,0,0,0,0
5430655,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,3,3,1,12,5,560064,2,2,3,0,2,19,0,0,0,2,2,1,1,9,240,1,20,13,0,0,0,0
5845730,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,1,560064,2,2,3,0,2,5,19,4,0,0,0,1,2,2,244,1,0,0,0,0,11,8
7468611,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,2,3,1,8,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,1,9,238,1,23,19,0,0,0,0
7105959,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.97 (Dayananda Nagar)",,,6,3,1,10,5,560021,2,2,3,0,1,19,5,4,0,2,0,1,1,9,217,2,2,3,0,1,0,0
9804525,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,6,3,1,10,5,560092,2,2,3,0,2,19,0,0,0,1,0,1,1,9,210,1,42,46,18,17,0,0
1120574,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,8,3,8,10,4,560022,2,2,3,0,2,19,5,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
7229612,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560091,2,2,3,0,2,19,5,4,17,2,0,1,1,9,241,1,10,11,2,1,0,0
9891058,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,6,3,1,10,5,560021,2,2,3,0,2,19,0,0,0,2,0,1,1,9,228,1,16,13,1,0,0,0
3882029,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.8 (Kodigehalli)",,,11,3,11,12,5,560094,2,2,2,3,2,19,5,4,0,0,2,1,9,9,150,2,0,0,0,0,0,0
8694167,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,11,3,11,12,5,560091,2,2,3,0,2,19,5,0,0,0,2,1,9,9,180,2,0,0,0,0,0,0
7173309,"KARNATAKA","BENGALURU U NORTH",1,,,"Mylappanahalli","SINGANAYAKANAHALLI",3,3,1,12,5,560089,2,2,2,3,2,19,5,4,0,1,1,1,1,9,233,1,12,15,21,10,0,0
6666796,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 27 (Banasavadi)",,,11,3,11,12,5,560043,2,2,3,0,2,19,4,5,16,0,2,1,9,9,250,2,0,0,0,0,0,0
9241420,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,5,560092,2,2,3,0,2,19,5,4,0,0,0,1,1,9,220,1,1,3,0,0,0,0
1269602,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,1,3,1,5,1,562162,2,2,3,0,2,5,19,0,0,0,0,1,2,2,244,1,0,0,0,0,2,1
5809754,"KARNATAKA","BENGALURU U NORTH",1,,,"Adde Vishwanathapura","RAJANUKUNTE",1,3,1,5,1,561203,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,1,0
7656152,"KARNATAKA","BENGALURU U NORTH",1,,,"Thammenahalli","ALUR",1,3,1,5,1,560107,2,2,3,0,2,5,19,4,0,0,0,1,2,2,1,1,0,0,0,0,3,3
8074743,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,2,3,1,7,4,560055,2,2,3,0,1,5,0,0,0,0,0,1,1,2,244,1,0,0,0,0,6,15
5719074,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.75 (Shankar Matt)",,,2,3,1,7,5,560079,2,2,3,0,2,5,19,0,0,0,0,1,2,9,225,1,0,0,2,4,0,0
9585017,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,7,1,562163,2,2,3,0,2,5,0,0,0,0,0,1,2,1,250,1,0,0,0,0,0,1
6661030,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,2,3,1,7,4,560045,2,2,3,0,2,19,0,0,0,0,0,1,1,2,243,1,38,43,0,0,0,0
1782291,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,6,3,1,10,5,560058,2,2,3,0,2,5,19,4,0,2,0,1,1,9,244,1,25,23,4,3,0,0
9987569,"KARNATAKA","BENGALURU U NORTH",1,,,"Rajanukunte","RAJANUKUNTE",6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,232,1,16,13,2,6,0,0
8154439,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560064,1,2,1,4,2,19,0,0,0,2,0,1,2,9,230,1,0,0,0,0,0,0
9132798,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.13 (Mallasandra)",,,6,3,1,10,5,560057,2,2,3,0,2,19,0,0,0,2,0,1,1,9,235,1,0,2,0,0,0,0
9964977,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.105 (Agrahara Dasarahalli)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,2,0,1,1,9,34,1,16,7,7,2,0,0
2461060,"KARNATAKA","BENGALURU U NORTH",1,,,,,3,3,1,12,5,560024,2,2,3,0,2,19,0,0,0,3,3,1,1,9,188,1,40,32,9,15,0,0
3452363,"KARNATAKA","BENGALURU U NORTH",1,,,,,3,3,1,12,5,560064,2,2,3,0,2,19,5,4,0,3,2,1,1,9,250,1,32,24,2,1,0,0
5834846,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,2,3,1,8,5,560058,2,2,3,0,2,19,0,0,0,0,0,1,1,9,238,1,6,6,0,0,0,0
5524982,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,7,1,560064,2,2,3,0,2,5,0,0,0,0,0,1,2,2,242,1,0,0,0,0,5,5
5915253,"KARNATAKA","BENGALURU U NORTH",1,,,"HOSAHALLY","SATHANOORU",1,3,1,5,1,562123,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,1,0
4617910,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,2,3,1,8,5,560058,2,2,3,0,2,19,0,0,0,0,0,1,1,9,241,1,5,0,0,0,0,0
9996461,"KARNATAKA","BENGALURU U NORTH",1,,,"Dasanapura","DASANAPURA",6,3,1,10,5,562123,2,2,3,0,2,19,0,0,0,2,0,1,2,9,220,1,0,0,0,0,0,0
4676598,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560073,2,2,3,0,2,19,0,0,0,2,0,1,1,9,242,1,14,23,0,0,1,3
1193437,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,6,3,1,10,5,560073,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,10,10,3,1,4,5
1778606,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560090,2,2,3,0,2,5,19,4,0,2,0,1,1,9,235,1,7,7,1,1,0,0
